Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A Hybrid Approach for Normal Factorization of Polynomials,Computational Science – ICCS 2006,,,,10.1007/11758525_54,Nicos KarcaniasMarilena MitrouliDimitrios Triantafyllou,2006,https://link.springer.com/chapter/10.1007/11758525_54,Conference paper
Benchmarking Evolutionary and Hybrid Algorithms Using Randomized Self-similar Landscapes,Simulated Evolution and Learning,,,,10.1007/11903697_46,Cara MacNish,2006,https://link.springer.com/chapter/10.1007/11903697_46,Conference paper
Problems of Adiabatic Quantum Program Design,Computer and Information Sciences – ISCIS 2006,,,,10.1007/11902140_108,Evgeniya KhusnitdinovaA. C. Cem Say,2006,https://link.springer.com/chapter/10.1007/11902140_108,Conference paper
Numerical Analysis on a Quantum Computer,Large-Scale Scientific Computing,,,,10.1007/11666806_3,Stefan Heinrich,2006,https://link.springer.com/chapter/10.1007/11666806_3,Conference paper
Parallelising Matrix Operations on Clusters for an Optimal Control-Based Quantum Compiler,Euro-Par 2006 Parallel Processing,,,,10.1007/11823285_78,T. GradlA. SpörlT. HuckleS. J. GlaserT. Schulte-Herbrüggen,2006,https://link.springer.com/chapter/10.1007/11823285_78,Conference paper
A Fuzzy Embedded GA for Information Retrieving from Related Data Set,MICAI 2006: Advances in Artificial Intelligence,,,,10.1007/11925231_90,Yang YiJinFeng MeiZhiJiao Xiao,2006,https://link.springer.com/chapter/10.1007/11925231_90,Conference paper
Grey Reinforcement Learning for Incomplete Information Processing,Theory and Applications of Models of Computation,,,,10.1007/11750321_38,Chunlin ChenDaoyi DongZonghai Chen,2006,https://link.springer.com/chapter/10.1007/11750321_38,Conference paper
A Hybrid Genetic Algorithm for the Flow-Shop Scheduling Problem,Advances in Applied Artificial Intelligence,,,,10.1007/11779568_25,Lin-Yu TsengYa-Tai Lin,2006,https://link.springer.com/chapter/10.1007/11779568_25,Conference paper
Improved Approximation Algorithms for MAX&#xa0;NAE-SAT and MAX&#xa0;SAT,Approximation and Online Algorithms,,,,10.1007/11671411_3,Adi AvidorIdo BerkovitchUri Zwick,2006,https://link.springer.com/chapter/10.1007/11671411_3,Conference paper
A Distributed Hybrid Heuristics of Mean Field Annealing and Genetic Algorithm for Load Balancing Problem,Rough Sets and Current Trends in Computing,,,,10.1007/11908029_75,Chuleui Hong,2006,https://link.springer.com/chapter/10.1007/11908029_75,Conference paper
Survey and Taxonomy of Feature Selection Algorithms in Intrusion Detection System,Information Security and Cryptology,,,,10.1007/11937807_13,You ChenYang LiXue-Qi ChengLi Guo,2006,https://link.springer.com/chapter/10.1007/11937807_13,Conference paper
A Hybrid Parallel Method for Large Sparse Eigenvalue Problems on a Grid Computing Environment Using Ninf-G/MPI,Large-Scale Scientific Computing,,,,10.1007/11666806_50,Tetsuya SakuraiYoshihisa KodakiHiroaki UmedaYuichi InadomiToshio WatanabeUmpei Nagashima,2006,https://link.springer.com/chapter/10.1007/11666806_50,Conference paper
A New Hybrid Traffic Engineering Routing Algorithm for Bandwidth Guaranteed Traffic,Technologies for Advanced Heterogeneous Networks II,,,,10.1007/11930181_12,Zhaowei MengJinshu SuStefano Avallone,2006,https://link.springer.com/chapter/10.1007/11930181_12,Conference paper
Accelerating the Radiotherapy Planning with a Hybrid Method of Genetic Algorithm and Ant Colony System,Advances in Natural Computation,,,,10.1007/11881223_42,Yongjie LiDezhong Yao,2006,https://link.springer.com/chapter/10.1007/11881223_42,Conference paper
Using RS and SVM to Detect New Malicious Executable Codes,Rough Sets and Knowledge Technology,,,,10.1007/11795131_83,Boyun ZhangJianping YinJinbo Hao,2006,https://link.springer.com/chapter/10.1007/11795131_83,Conference paper
Flexible-Hybrid Sequential Floating Search in Statistical Feature Selection,"Structural, Syntactic, and Statistical Pattern Recognition",,,,10.1007/11815921_69,Petr SomolJana NovovičováPavel Pudil,2006,https://link.springer.com/chapter/10.1007/11815921_69,Conference paper
Robot Planning with Artificial Potential Field Guided Ant Colony Optimization Algorithm,Advances in Natural Computation,,,,10.1007/11881223_28,Dongbin ZhaoJianqiang Yi,2006,https://link.springer.com/chapter/10.1007/11881223_28,Conference paper
A Hybrid Particle Swarm Optimization for Binary CSPs,Computational Intelligence and Bioinformatics,,,,10.1007/11816102_5,Qingyun YangJigui SunJuyang ZhangChunjie Wang,2006,https://link.springer.com/chapter/10.1007/11816102_5,Conference paper
Towards a Hybrid Metabolic Algorithm,Membrane Computing,,,,10.1007/11963516_12,Luca BiancoFederico Fontana,2006,https://link.springer.com/chapter/10.1007/11963516_12,Conference paper
Parallel Discrete Event Simulations of Grid-Based Models: Asynchronous Electromagnetic Hybrid Code,Applied Parallel Computing. State of the Art in Scientific Computing,,,,10.1007/11558958_68,Homa KarimabadiJonathan DriscollJagrut DaveYuri OmelchenkoKalyan PerumallaRichard FujimotoNick Omidi,2006,https://link.springer.com/chapter/10.1007/11558958_68,Conference paper
A Hybrid Ant Algorithm for the Airline Crew Pairing Problem,MICAI 2006: Advances in Artificial Intelligence,,,,10.1007/11925231_36,Broderick CrawfordCarlos CastroEric Monfroy,2006,https://link.springer.com/chapter/10.1007/11925231_36,Conference paper
Mobile Agent Routing Based on a Two-Stage Optimization Model and a Hybrid Evolutionary Algorithm in Wireless Sensor Networks,Advances in Natural Computation,,,,10.1007/11881223_119,Shaojun YangRui HuangHaoshan Shi,2006,https://link.springer.com/chapter/10.1007/11881223_119,Conference paper
A Hybrid Discrete Particle Swarm Algorithm for Hard Binary CSPs,Advances in Natural Computation,,,,10.1007/11881223_24,Qingyun YangJigui SunJuyang ZhangChunjie Wang,2006,https://link.springer.com/chapter/10.1007/11881223_24,Conference paper
Colour Reassignment in Tabu Search for the Graph Set T-Colouring Problem,Hybrid Metaheuristics,,,,10.1007/11890584_13,Marco ChiarandiniThomas StützleKim S. Larsen,2006,https://link.springer.com/chapter/10.1007/11890584_13,Conference paper
Using Local Search for Guiding Enumeration in Constraint Solving,"Artificial Intelligence: Methodology, Systems, and Applications",,,,10.1007/11861461_8,Eric MonfroyCarlos CastroBroderick Crawford,2006,https://link.springer.com/chapter/10.1007/11861461_8,Conference paper
2D and 3D Multimodal Hybrid Face Recognition,Computer Vision – ECCV 2006,,,,10.1007/11744078_27,Ajmal MianMohammed BennamounRobyn Owens,2006,https://link.springer.com/chapter/10.1007/11744078_27,Conference paper
Algorithmic and Complexity Results for Decompositions of Biological Networks into Monotone Subsystems,Experimental Algorithms,,,,10.1007/11764298_23,Bhaskar DasGuptaGerman A. EncisoEduardo SontagYi Zhang,2006,https://link.springer.com/chapter/10.1007/11764298_23,Conference paper
Classified Ranking of Semantic Content Filtered Output Using Self-organizing Neural Networks,Artificial Neural Networks – ICANN 2006,,,,10.1007/11840930_6,Marios AngelidesAnastasis SofokleousMinaz Parmar,2006,https://link.springer.com/chapter/10.1007/11840930_6,Conference paper
Automatic Incrementalization of Prolog Based Static Analyses,Practical Aspects of Declarative Languages,,,,10.1007/978-3-540-69611-7_7,Michael EichbergMatthias KahlDiptikalyan SahaMira MeziniKlaus Ostermann,2006,https://link.springer.com/chapter/10.1007/978-3-540-69611-7_7,Conference paper
Mammographic Mass Detection Using Unsupervised Clustering in Synergy with a Parcimonious Supervised Rule-Based Classifier,Digital Mammography,,,,10.1007/11783237_10,Michel Bruynooghe,2006,https://link.springer.com/chapter/10.1007/11783237_10,Conference paper
A Novel Normalization and Regularization Scheme for Broadband Convolutive Blind Source Separation,Independent Component Analysis and Blind Signal Separation,,,,10.1007/11679363_66,Robert AichnerHerbert BuchnerWalter Kellermann,2006,https://link.springer.com/chapter/10.1007/11679363_66,Conference paper
Discrete Component Analysis,"Subspace, Latent Structure and Feature Selection",,,,10.1007/11752790_1,Wray BuntineAleks Jakulin,2006,https://link.springer.com/chapter/10.1007/11752790_1,Conference paper
A Hybrid Discrete Particle Swarm Optimization for the Traveling Salesman Problem,Simulated Evolution and Learning,,,,10.1007/11903697_24,Xiangyong LiPeng TianJing HuaNing Zhong,2006,https://link.springer.com/chapter/10.1007/11903697_24,Conference paper
Variational Shape and Reflectance Estimation Under Changing Light and Viewpoints,Computer Vision – ECCV 2006,,,,10.1007/11744023_42,Neil BirkbeckDana CobzasPeter SturmMartin Jagersand,2006,https://link.springer.com/chapter/10.1007/11744023_42,Conference paper
Hybrid Techniques for Dynamic Optimization Problems,Computer and Information Sciences – ISCIS 2006,,,,10.1007/11902140_12,Demet AyvazHaluk TopcuogluFikret Gurgen,2006,https://link.springer.com/chapter/10.1007/11902140_12,Conference paper
Real-Time Adaptive Fuzzy Motivations for Evolutionary Behavior Learning by a Mobile Robot,MICAI 2006: Advances in Artificial Intelligence,,,,10.1007/11925231_10,Wolfgang FreundTomas Arredondo VidalCésar MuñozNicolás NavarroFernando Quirós,2006,https://link.springer.com/chapter/10.1007/11925231_10,Conference paper
Influence of Balancing Used in a Distributed Data Warehouse on the Extraction Process,Trends in Enterprise Application Architecture,,,,10.1007/11681885_8,Marcin GorawskiPawel Marks,2006,https://link.springer.com/chapter/10.1007/11681885_8,Conference paper
An Efficient Heuristic for the Ring Star Problem,Experimental Algorithms,,,,10.1007/11764298_3,Thayse Christine S. DiasGilberto F. de Sousa FilhoElder M. MacambiraLucidio dos Anjos F. CabralMarcia Helena C. Fampa,2006,https://link.springer.com/chapter/10.1007/11764298_3,Conference paper
A Single-Camera Remote Eye Tracker,Perception and Interactive Technologies,,,,10.1007/11768029_25,André MeyerMartin BöhmeThomas MartinetzErhardt Barth,2006,https://link.springer.com/chapter/10.1007/11768029_25,Conference paper
Variational Bayesian Methods for Audio Indexing,Machine Learning for Multimodal Interaction,,,,10.1007/11677482_27,Fabio ValenteChristian Wellekens,2006,https://link.springer.com/chapter/10.1007/11677482_27,Conference paper
A Cooperative Evolutionary System for Designing Neural Networks,Intelligent Computing,,,,10.1007/11816157_2,Ben NiuYunlong ZhuKunyuan HuSufen LiXiaoxian He,2006,https://link.springer.com/chapter/10.1007/11816157_2,Conference paper
The Development of a Weighted Evolving Fuzzy Neural Network,Computational Intelligence,,,,10.1007/978-3-540-37275-2_28,Pei-Chann ChangChen-Hao LiuChia-Hsuan YehShih-Hsin Chen,2006,https://link.springer.com/chapter/10.1007/978-3-540-37275-2_28,Conference paper
Quantum-Inspired Immune Clonal Algorithm for Multiuser Detection in DS-CDMA Systems,Simulated Evolution and Learning,,,,10.1007/11903697_11,Yangyang LiLicheng JiaoShuiping Gou,2006,https://link.springer.com/chapter/10.1007/11903697_11,Conference paper
Efficient Allgather for Regular SMP-Clusters,Recent Advances in Parallel Virtual Machine and Message Passing Interface,,,,10.1007/11846802_16,Jesper Larsson Träff,2006,https://link.springer.com/chapter/10.1007/11846802_16,Conference paper
From Informatics to Quantum Informatics,Fourth IFIP International Conference on Theoretical Computer Science- TCS 2006,,,,10.1007/978-0-387-34735-6_7,Jozef Gruska,2006,https://link.springer.com/chapter/10.1007/978-0-387-34735-6_7,Conference paper
Multi-objective Q-bit Coding Genetic Algorithm for Hardware-Software Co-synthesis of Embedded Systems,Simulated Evolution and Learning,,,,10.1007/11903697_109,Wei Wen-longLi BinZou YiZhuang Zhen-quan,2006,https://link.springer.com/chapter/10.1007/11903697_109,Conference paper
Reducing Simple Grammars: Exponential Against Highly-Polynomial Time in Practice,Implementation and Application of Automata,,,,10.1007/11812128_10,Cédric BastienJurek CzyzowiczWojciech FraczakWojciech Rytter,2006,https://link.springer.com/chapter/10.1007/11812128_10,Conference paper
A Direct Orthogonal Sparse Static Methodology for a Finite Continuation Hybrid LP Solver,Applied Parallel Computing. State of the Art in Scientific Computing,,,,10.1007/11558958_72,Pablo Guerrero-GarcíaÁngel Santos-Palomo,2006,https://link.springer.com/chapter/10.1007/11558958_72,Conference paper
An Improved Multi-agent Approach for Solving Large Traveling Salesman Problem,Agent Computing and Multi-Agent Systems,,,,10.1007/11802372_34,Yu-An TanXin-Hua ZhangLi-Ning XingXue-Lan ZhangShu-Wu Wang,2006,https://link.springer.com/chapter/10.1007/11802372_34,Conference paper
Three-Tier Multi-agent Approach for Solving Traveling Salesman Problem,PRICAI 2006: Trends in Artificial Intelligence,,,,10.1007/978-3-540-36668-3_86,Shi-Liang YanKe-Feng Zhou,2006,https://link.springer.com/chapter/10.1007/978-3-540-36668-3_86,Conference paper
Intelligence-Based Model to Timing Problem of Resources Exploration in the Behavior of Firm,Neural Information Processing,,,,10.1007/11893295_53,Hsiu Fen TsaiBao Rong Chang,2006,https://link.springer.com/chapter/10.1007/11893295_53,Conference paper
A Novel Minimized Dead-End Elimination Criterion and Its Application to Protein Redesign in a Hybrid Scoring and Search Algorithm for Computing Partition Functions over Molecular Ensembles,Research in Computational Molecular Biology,,,,10.1007/11732990_44,Ivelin GeorgievRyan H. LilienBruce R. Donald,2006,https://link.springer.com/chapter/10.1007/11732990_44,Conference paper
An Adaptive and Scalable Resource Advertisement and Discovery Strategy for Mobile Ad Hoc Networks,Advances in Grid and Pervasive Computing,,,,10.1007/11745693_24,Donggeon NohHeonshik Shin,2006,https://link.springer.com/chapter/10.1007/11745693_24,Conference paper
Fast EAX Algorithm Considering Population Diversity for Traveling Salesman Problems,Evolutionary Computation in Combinatorial Optimization,,,,10.1007/11730095_15,Yuichi Nagata,2006,https://link.springer.com/chapter/10.1007/11730095_15,Conference paper
An Improved Motion Vector Prediction Scheme for Video Coding,Advances in Multimedia Information Processing - PCM 2006,,,,10.1007/11922162_69,Da LiuDebin ZhaoQiang WangWen Gao,2006,https://link.springer.com/chapter/10.1007/11922162_69,Conference paper
Solving Dynamic Distributed Constraint Satisfaction Problems with a Modified Weak-Commitment Search Algorithm,Engineering Self-Organising Systems,,,,10.1007/11734697_10,Koragod SaenchaiLuigi BenedicentiRaman Paranjape,2006,https://link.springer.com/chapter/10.1007/11734697_10,Conference paper
An Analysis of the Different Components of the AntHocNet Routing Algorithm,Ant Colony Optimization and Swarm Intelligence,,,,10.1007/11839088_4,Frederick DucatelleGianni A. Di CaroLuca Maria Gambardella,2006,https://link.springer.com/chapter/10.1007/11839088_4,Conference paper
Parametrized GRASP Heuristics for Three-Index Assignment,Evolutionary Computation in Combinatorial Optimization,,,,10.1007/11730095_6,Armin FügenschuhBenjamin Höfler,2006,https://link.springer.com/chapter/10.1007/11730095_6,Conference paper
Investigation of One-Go Evolution Strategy/Quasi-Newton Hybridizations,Hybrid Metaheuristics,,,,10.1007/11890584_14,Thomas Bartz-BeielsteinMike PreussGünter Rudolph,2006,https://link.springer.com/chapter/10.1007/11890584_14,Conference paper
Extended SMART Algorithms for Non-negative Matrix Factorization,Artificial Intelligence and Soft Computing – ICAISC 2006,,,,10.1007/11785231_58,Andrzej CichockiShun-ichi AmariRafal ZdunekRaul KompassGen HoriZhaohui He,2006,https://link.springer.com/chapter/10.1007/11785231_58,Conference paper
Leveraging Web Services Discovery with Customizable Hybrid Matching,Service-Oriented Computing – ICSOC 2006,,,,10.1007/11948148_50,Natallia KokashWillem-Jan van den HeuvelVincenzo D’Andrea,2006,https://link.springer.com/chapter/10.1007/11948148_50,Conference paper
Feature Selection for Complex Patterns,Advanced Data Mining and Applications,,,,10.1007/11811305_61,Peter SchenkelWanqing LiWanquan Liu,2006,https://link.springer.com/chapter/10.1007/11811305_61,Conference paper
