Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Utilizing a&#xa0;Standards-Based Toolchain to&#xa0;Model and&#xa0;Execute Quantum Workflows,Web Engineering,,,,10.1007/978-3-031-62362-2_33,Martin BeiselJaime Alvarado-ValienteJohanna BarzenFrank LeymannJavier Romero-ÁlvarezLavinia StiliadouBenjamin Weder,2024,https://link.springer.com/chapter/10.1007/978-3-031-62362-2_33,Conference paper
Quantum Machine Learning for&#xa0;Malware Classification,Machine Learning and Principles and Practice of Knowledge Discovery in Databases,,,,10.1007/978-3-031-74643-7_19,Grégoire BarruéTony Quertier,2025,https://link.springer.com/chapter/10.1007/978-3-031-74643-7_19,Conference paper
Post-quantum Cryptography in&#xa0;eMRTDs Evaluating PAKE and&#xa0;PKI for&#xa0;Travel Documents,Security Standardisation Research,,,,10.1007/978-3-032-19567-8_9,Nouri AlnahawiMelissa AzouaouiJoppe W. BosGareth T. DaviesSeoJeong MoonChristine van VredendaalAlexander Wiesmaier,2026,https://link.springer.com/chapter/10.1007/978-3-032-19567-8_9,Conference paper
Nonadaptive One-Way to&#xa0;Hiding Implies Adaptive Quantum Reprogramming,Advances in Cryptology – ASIACRYPT 2025,,,,10.1007/978-981-95-5125-5_10,Joseph Jaeger,2026,https://link.springer.com/chapter/10.1007/978-981-95-5125-5_10,Conference paper
Quantum Meet-in-the-Middle Attacks on Two-Key 3DES,Quantum Computation,,,,10.1007/978-981-95-4791-3_10,Ruihao GaoJiali WuMin Liang,2026,https://link.springer.com/chapter/10.1007/978-981-95-4791-3_10,Conference paper
Quantum-Classical Dual Kernel SVMs for&#xa0;Power Quality Classification,Computational Science – ICCS 2025 Workshops,,,,10.1007/978-3-031-97570-7_14,Dhana PhassadawongseStephen John Turner,2025,https://link.springer.com/chapter/10.1007/978-3-031-97570-7_14,Conference paper
"HAPPIER: Hash-Based, Aggregatable, Practical Post-quantum Signatures Implemented Efficiently with&#xa0;Risc0",Lightweight Cryptography for Security and Privacy,,,,10.1007/978-3-032-15541-2_1,Arda SayganMuhammed Said GündoğanAtakan ArslanMehmet Emin Gönen,2026,https://link.springer.com/chapter/10.1007/978-3-032-15541-2_1,Conference paper
DILISAES: An Experimental Lattice-Based Post-quantum Signcryption Scheme,Innovative Security Solutions for Information Technology and Communications,,,,10.1007/978-3-032-17443-7_8,Rownak BorhanYuzo TaenakaYouki Kadobayashi,2026,https://link.springer.com/chapter/10.1007/978-3-032-17443-7_8,Conference paper
Performance Evaluation of&#xa0;Quantum-Resistant Algorithms on&#xa0;Industrial Embedded Systems,"Availability, Reliability and Security",,,,10.1007/978-3-032-00630-1_8,Leonie ReichertNicolas CoppikSoeren Finster,2025,https://link.springer.com/chapter/10.1007/978-3-032-00630-1_8,Conference paper
Implementation of an Optimally Bounded Algorithm for Quantum State Preparation,Reversible Computation,,,,10.1007/978-3-031-97063-4_4,Giacomo BelliAndrea BerselliniMichele Amoretti,2025,https://link.springer.com/chapter/10.1007/978-3-031-97063-4_4,Conference paper
"QRAMsim: Efficiently Simulating, Analyzing, and&#xa0;Optimizing Large-Scale Quantum Random Access Memory",Advanced Parallel Processing Technologies,,,,10.1007/978-981-95-1021-4_9,Chenning TaoYujie JiLiqiang LuSize ZhengJianwei Yin,2026,https://link.springer.com/chapter/10.1007/978-981-95-1021-4_9,Conference paper
Notes on&#xa0;Quantum Computing over&#xa0;Complex Geometric Algebras with&#xa0;Split Signature,Empowering Novel Geometric Algebra for Graphics and Engineering,,,,10.1007/978-3-032-22539-9_7,Jaroslav Hrdina,2026,https://link.springer.com/chapter/10.1007/978-3-032-22539-9_7,Conference paper
Scoring the&#xa0;Impact of&#xa0;Unstructured Data Using Quantum Properties,Social Networks Analysis and Mining,,,,10.1007/978-3-032-14107-1_29,Ying ZhaoCharles C. Zhou,2026,https://link.springer.com/chapter/10.1007/978-3-032-14107-1_29,Conference paper
QIris: Quantum Implementation of&#xa0;Rainbow Table Attacks,Information Systems Security,,,,10.1007/978-3-031-80020-7_12,Lee Jun QuanTan Jia YeGoh Geok LingVivek Balachandran,2025,https://link.springer.com/chapter/10.1007/978-3-031-80020-7_12,Conference paper
Accelerating Post-quantum Secure zkSNARKs by&#xa0;Optimizing Additive FFT,Selected Areas in Cryptography – SAC 2025,,,,10.1007/978-3-032-10536-3_13,Mohammadtaghi BadakhshanSusanta SamantaGuang Gong,2026,https://link.springer.com/chapter/10.1007/978-3-032-10536-3_13,Conference paper
Quantum Error Correction in&#xa0;Repetition Codes,Scientific Computing and Bioinformatics and Computational Biology,,,,10.1007/978-3-031-85902-1_7,James A. WilliamsDouglas D. HodsonLaurence D. Merkle,2025,https://link.springer.com/chapter/10.1007/978-3-031-85902-1_7,Conference paper
Embedding-Optimized Steganography Based on&#xa0;Post-quantum Encryption and&#xa0;BPNN,Security and Privacy in Communication Networks,,,,10.1007/978-3-031-94445-1_10,Yin ZhangXian Xu,2026,https://link.springer.com/chapter/10.1007/978-3-031-94445-1_10,Conference paper
Machine Learning-Enhanced Lattice-Based Post-Quantum Cryptography for Security and Performance,Computational Intelligence in Engineering Science,,,,10.1007/978-3-032-21631-1_15,Md. Abdul Malek SobujSadia AkterGourab SahaPronoy Kanti BhowmickImrul KayesMd. Faruk Abdullah Al Sohan,2026,https://link.springer.com/chapter/10.1007/978-3-032-21631-1_15,Conference paper
Modeling Intelligence as Trajectories in Complex Space: A Quantum-Inspired Approach to AGI,Artificial General Intelligence,,,,10.1007/978-3-032-00800-8_10,Pawel Filip Pospieszynski,2026,https://link.springer.com/chapter/10.1007/978-3-032-00800-8_10,Conference paper
Quantum-Aware Transformer Model for&#xa0;State Classification,Computational Science – ICCS 2025 Workshops,,,,10.1007/978-3-031-97570-7_15,Przemysław SekułaMichał RomaszewskiPrzemysław GłombMichał CholewaŁukasz Pawela,2025,https://link.springer.com/chapter/10.1007/978-3-031-97570-7_15,Conference paper
QDPformer: Quantum-Driven Workload Prediction Model Based on&#xa0;Transformer,Network and Parallel Computing,,,,10.1007/978-981-96-2830-8_34,Zixuan CuiShaoyuan HuangCheng ZhangXudong LiXiaofei WangChao QiuDusit Niyato,2025,https://link.springer.com/chapter/10.1007/978-981-96-2830-8_34,Conference paper
Harnessing Quantum Finance and&#xa0;Sentiment for&#xa0;Multi-agent-Driven Financial Prediction,Neural Information Processing,,,,10.1007/978-981-95-4109-6_1,Su LiuYueling ChenYuehan ChenRaymond S. T. Lee,2026,https://link.springer.com/chapter/10.1007/978-981-95-4109-6_1,Conference paper
Cirquitous: A Possible Exploration of&#xa0;Solving Quantum Circuit Challenges Using Human Natural Language,Quantum AI and NLP,,,,10.1007/978-3-032-13883-5_6,Mithün PaulTiju Cherian JohnNithin Raveendran,2026,https://link.springer.com/chapter/10.1007/978-3-032-13883-5_6,Conference paper
Quantum-Based Encryption Model for&#xa0;Satellite Video Images: A Comparative Analysis,Advances on Signal Processing and Computer Vision,,,,10.1007/978-3-032-15809-3_30,Basudha DewanSabyasachi BhattacharyyaIshu SharmaShruti BhowmickEhsan SheybaniKandarpa Kumar Sarma,2026,https://link.springer.com/chapter/10.1007/978-3-032-15809-3_30,Conference paper
Quantum-Enhanced Federated Learning: Pushing the Boundaries of Privacy and Speed in Distributed AI,Optimization and Data Science in Industrial Engineering,,,,10.1007/978-3-032-17020-0_13,KirtiCharu SoodShubneetAnushka Raj YadavSubhash Kumar VermaNavjot Singh Talwandi,2026,https://link.springer.com/chapter/10.1007/978-3-032-17020-0_13,Conference paper
Integrating Blockchain and Post-Quantum Cryptography: Opportunities and Challenges,Intelligent Human Computer Interaction,,,,10.1007/978-3-031-88881-6_6,Madhusudan SinghIrish Singh,2025,https://link.springer.com/chapter/10.1007/978-3-031-88881-6_6,Conference paper
KiRa: A Unified Memory Architecture for&#xa0;Efficient Post-quantum Cryptographic Algorithms,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-981-95-8399-7_12,Zhiming HuTianlin LiuXinhua WangSizhao LiXiaojing FuQiuliang Li,2026,https://link.springer.com/chapter/10.1007/978-981-95-8399-7_12,Conference paper
"Diagrammatic Reasoning with Control as a Constructor, Applications to Quantum Circuits",Foundations of Software Science and Computation Structures,,,,10.1007/978-3-032-22730-0_12,Noé DelormeSimon Perdrix,2026,https://link.springer.com/chapter/10.1007/978-3-032-22730-0_12,Conference paper
Quantum Associative Classification Model Using Amplitude-Encoded Feature Similitude,"Advances in Computing, AI, and ICT for Innovation, Sustainability, and Environmental Stewardship",,,,10.1007/978-3-032-08894-9_9,Areli-Yesareth Guerrero-EstradaL. F. QuezadaGuo-Hua Sun,2026,https://link.springer.com/chapter/10.1007/978-3-032-08894-9_9,Conference paper
Quantum-Enhanced Harris Hawks Optimization: A Next-Generation Metaheuristic,Advances in Swarm Intelligence,,,,10.1007/978-981-95-0982-9_12,Sanjai PathakAshish ManiAmlan Chatterjee,2026,https://link.springer.com/chapter/10.1007/978-981-95-0982-9_12,Conference paper
Tighter Security Proof of&#xa0;Falcon $$^{+}$$ in&#xa0;the&#xa0;Quantum Random Oracle Model,Information Security and Cryptology,,,,10.1007/978-981-95-6206-0_8,Jiacheng LiHaodong JiangHong WangQianheng Duan,2026,https://link.springer.com/chapter/10.1007/978-981-95-6206-0_8,Conference paper
Community Detection via&#xa0;Quantum Random Walks with&#xa0;Subgraph Sampling,Quantum Computation,,,,10.1007/978-981-95-4791-3_8,Qiushi GuZhuoyu WenJing Liu,2026,https://link.springer.com/chapter/10.1007/978-981-95-4791-3_8,Conference paper
NQNN: Noise-Aware Quantum Neural Networks for&#xa0;Medical Image Classification,Medical Image Computing and Computer Assisted Intervention – MICCAI 2025,,,,10.1007/978-3-032-05169-1_42,Maqsudur RahmanJun Zhuang,2026,https://link.springer.com/chapter/10.1007/978-3-032-05169-1_42,Conference paper
Hybrid Quantum-Classical Neural Network Incorporating Attention Mechanisms for&#xa0;Anomaly Detection,Artificial Intelligence: Towards Sustainable Intelligence,,,,10.1007/978-3-032-20447-9_13,R. ShyamG. ChiranjeeviR. Abhishek Reddy,2026,https://link.springer.com/chapter/10.1007/978-3-032-20447-9_13,Conference paper
Leveraging Quantum Computing for&#xa0;Accelerated Classical Algorithms in&#xa0;Power Systems Optimization,"Integration of Constraint Programming, Artificial Intelligence, and Operations Research",,,,10.1007/978-3-031-95973-8_4,Rosemary BarrassHarsha NagarajanCarleton Coffrin,2025,https://link.springer.com/chapter/10.1007/978-3-031-95973-8_4,Conference paper
Leveraging Python Interpreters for&#xa0;Concurrency in&#xa0;SeQUeNCe,Scientific Computing and Bioinformatics and Computational Biology,,,,10.1007/978-3-031-85902-1_5,Brett M. MartinDouglas D. HodsonMichael R. Grimaila,2025,https://link.springer.com/chapter/10.1007/978-3-031-85902-1_5,Conference paper
Tanuki: New Frameworks for (Concurrently Secure) Blind Signatures from Post-Quantum Group Actions,Advances in Cryptology – ASIACRYPT 2025,,,,10.1007/978-981-95-5113-2_2,Lucjan HanzlikYi-Fu LaiMarzio MulaEugenio ParacucchiDaniel SlamanigGang Tang,2026,https://link.springer.com/chapter/10.1007/978-981-95-5113-2_2,Conference paper
Post-quantum Secure Hardware and Infrastructure for AR/VR Metaverse Applications,Advanced Network Technologies and Computational Intelligence,,,,10.1007/978-3-031-86069-0_8,Anand Singh RajawatS. B. GoyalManoj KumarRuchi Mittal,2025,https://link.springer.com/chapter/10.1007/978-3-031-86069-0_8,Conference paper
Lattice-Based Post Quantum Cryptography Using Variations of Learning with Error (LWE),Soft Computing and Its Engineering Applications,,,,10.1007/978-3-031-88039-1_5,Parth ShahPriteshkumar PrajapatiDhaval Patel,2025,https://link.springer.com/chapter/10.1007/978-3-031-88039-1_5,Conference paper
Post-quantum Online/Offline Signatures,Topics in Cryptology – CT-RSA 2025,,,,10.1007/978-3-031-88661-4_12,Martin R. AlbrechtNicolas GamaJames HoweAnand Kumar Narayanan,2025,https://link.springer.com/chapter/10.1007/978-3-031-88661-4_12,Conference paper
Exploring Post-quantum Hash-Based Signature Schemes for IoT Motes,"Computational Intelligence, Cyber Security and Computational Models. Emerging Trends in Computational Models, Intelligence and Security Systems",,,,10.1007/978-3-031-88297-5_7,P. ThanalakshmiN. K. J. Ashwinkumaar,2025,https://link.springer.com/chapter/10.1007/978-3-031-88297-5_7,Conference paper
Enhancing Credit Risk Prediction Using Stacked Ensemble and&#xa0;Quantum Approaches on&#xa0;PySpark,Big Data and Artificial Intelligence,,,,10.1007/978-3-032-15134-6_5,Robin ChauhanAditya BhardwajAjay Kumar,2026,https://link.springer.com/chapter/10.1007/978-3-032-15134-6_5,Conference paper
Tight Quantum Time-Space Tradeoffs for&#xa0;Permutation Inversion,Advances in Cryptology – EUROCRYPT 2026,,,,10.1007/978-3-032-25291-3_15,AkshimaTyler BesselmanKai-Min ChungSiyao GuoTzu-Yi Yang,2026,https://link.springer.com/chapter/10.1007/978-3-032-25291-3_15,Conference paper
Extending the&#xa0;Frontiers of&#xa0;QNLP Beyond English: Grammar-Sensitive Pipeline for&#xa0;Hindi Sentiment Classification Using Compositional Quantum Models,Quantum AI and NLP,,,,10.1007/978-3-032-13883-5_10,Gautami Sanjay NaikRishi Koushik Reddy ThippireddyNaman SrivastavaParishri ShahRavi RajSunil SaumyaH. Aswath Babu,2026,https://link.springer.com/chapter/10.1007/978-3-032-13883-5_10,Conference paper
Quantum Transfer Learning: The Impact of&#xa0;Classical Preprocessing,Agents and Artificial Intelligence,,,,10.1007/978-3-031-87327-0_18,Michael KölleJonas MaurerPhilipp AltmannLeo SünkelJonas SteinJulian HagerSebastian ZielinskiClaudia Linnhoff-Popien,2025,https://link.springer.com/chapter/10.1007/978-3-031-87327-0_18,Conference paper
A Comparative Analysis of&#xa0;Hybrid-Quantum Classical Neural Networks,"Grid, Cloud, and Cluster Computing; Quantum Technologies; and Modeling, Simulation and Visualization Methods",,,,10.1007/978-3-031-85884-0_9,Kamila ZamanTasnim AhmedMuhammad Abdullah HanifAlberto MarchisioMuhammad Shafique,2025,https://link.springer.com/chapter/10.1007/978-3-031-85884-0_9,Conference paper
Quantum Coherence Spaces Revisited: A von Neumann (Co)Algebraic Approach,Foundations of Software Science and Computation Structures,,,,10.1007/978-3-032-22730-0_20,Thea LiVladimir Zamdzhiev,2026,https://link.springer.com/chapter/10.1007/978-3-032-22730-0_20,Conference paper
Solving Capacitated Vehicle Routing Problem with&#xa0;Equal Demand on&#xa0;a&#xa0;D-Wave Quantum Machine,Soft Computing Models in Industrial and Environmental Applications,,,,10.1007/978-3-032-19763-4_30,Jan GromiecMichał KapicaMichał NowickiMariusz UchrońskiMateusz Wasilewski,2026,https://link.springer.com/chapter/10.1007/978-3-032-19763-4_30,Conference paper
Quantum-Resistant Digital Rights Management (DRM) for Protecting Intellectual Property in ARVR Metaverse Content,Advanced Network Technologies and Computational Intelligence,,,,10.1007/978-3-031-86069-0_11,S. B. GoyalAnand Singh RajawatVikram KumarAmit Mittal,2025,https://link.springer.com/chapter/10.1007/978-3-031-86069-0_11,Conference paper
Quantum Cryptanalysis of&#xa0;ZUC and&#xa0;Related Resource Estimation,Progress in Cryptology – INDOCRYPT 2024,,,,10.1007/978-3-031-80308-6_15,Suman DuttaAnirban GhatakAnupam ChattopadhyaySubhamoy Maitra,2025,https://link.springer.com/chapter/10.1007/978-3-031-80308-6_15,Conference paper
Solving Capacitated Vehicle Routing Problem with&#xa0;Equal Demand on&#xa0;a&#xa0;D-Wave Quantum Machine,Soft Computing Models in Industrial and Environmental Applications,,,,10.1007/978-3-032-19763-4_33,Jan GromiecMichał KapicaMichał NowickiMariusz UchrońskiMateusz Wasilewski,2026,https://link.springer.com/chapter/10.1007/978-3-032-19763-4_33,Conference paper
System Level Intervention for AI-Supported Decision-Making: A Quantum Cognition Perspective,Quantum AI and NLP,,,,10.1007/978-3-032-13883-5_14,Scott HumrMustafa Canan,2026,https://link.springer.com/chapter/10.1007/978-3-032-13883-5_14,Conference paper
Extending Regev’s Quantum Algorithm to&#xa0;Elliptic Curves,Progress in Cryptology – LATINCRYPT 2025,,,,10.1007/978-3-032-06754-8_9,Razvan BarbulescuMugurel BarcauVicenţiu Paşol,2026,https://link.springer.com/chapter/10.1007/978-3-032-06754-8_9,Conference paper
Learning Robust Observable to&#xa0;Address Noise in&#xa0;Quantum Machine Learning,"Grid, Cloud, and Cluster Computing; Quantum Technologies; and Modeling, Simulation and Visualization Methods",,,,10.1007/978-3-031-85884-0_4,Bikram KhanalPablo Rivas,2025,https://link.springer.com/chapter/10.1007/978-3-031-85884-0_4,Conference paper
On the&#xa0;Practicality of&#xa0;Quantum Sieving Algorithms for&#xa0;the&#xa0;Shortest Vector Problem,Post-Quantum Cryptography,,,,10.1007/978-3-032-22695-2_1,Joao F. DoriguelloGeorge GiapitzakisAlessandro LuongoAditya Morolia,2026,https://link.springer.com/chapter/10.1007/978-3-032-22695-2_1,Conference paper
Modelling Hyperentanglement for&#xa0;Quantum Information Processes,Numerical Computations: Theory and Algorithms,,,,10.1007/978-3-031-81247-7_33,Luca SalatinoLuca MarianiCarmine AttanasioSergio PaganoRoberta Citro,2025,https://link.springer.com/chapter/10.1007/978-3-031-81247-7_33,Conference paper
Reviewing Crypto-Agility and&#xa0;Quantum Resistance in&#xa0;the&#xa0;Light of&#xa0;Agile Practices,Agile Processes in Software Engineering and Extreme Programming – Workshops,,,,10.1007/978-3-031-48550-3_21,Lodovica MarchesiMichele MarchesiRoberto Tonelli,2024,https://link.springer.com/chapter/10.1007/978-3-031-48550-3_21,Conference paper
A Variational Quantum Soft Actor-Critic Algorithm for&#xa0;Continuous Control Tasks,Numerical Computations: Theory and Algorithms,,,,10.1007/978-3-031-81247-7_13,Antonio PolicicchioAlberto AcutoPaola BarillàLudovico BozzoloMatteo Conterno,2025,https://link.springer.com/chapter/10.1007/978-3-031-81247-7_13,Conference paper
